a   H_over_H0
8.53859230e-06 1.00000000e+00
8.56222266e-06 1.00000000e+00
8.58591841e-06 1.00000000e+00
8.60967975e-06 1.00000000e+00
8.63350684e-06 1.00000000e+00
8.65739987e-06 1.00000000e+00
8.68135903e-06 1.00000000e+00
8.70538450e-06 1.00000000e+00
8.72947645e-06 1.00000000e+00
8.75363508e-06 1.00000000e+00
8.77786056e-06 1.00000000e+00
8.80215309e-06 1.00000000e+00
8.82651285e-06 1.00000000e+00
8.85094002e-06 1.00000000e+00
8.87543480e-06 1.00000000e+00
8.89999736e-06 1.00000000e+00
8.92462790e-06 1.00000000e+00
8.94932661e-06 1.00000000e+00
8.97409367e-06 1.00000000e+00
8.99892927e-06 1.00000000e+00
9.02383360e-06 1.00000000e+00
9.04880685e-06 1.00000000e+00
9.07384922e-06 1.00000000e+00
9.09896089e-06 1.00000000e+00
9.12414206e-06 1.00000000e+00
9.14939291e-06 1.00000000e+00
9.17471365e-06 1.00000000e+00
9.20010446e-06 1.00000000e+00
9.22556554e-06 1.00000000e+00
9.25109708e-06 1.00000000e+00
9.27669929e-06 1.00000000e+00
9.30237234e-06 1.00000000e+00
9.32811644e-06 1.00000000e+00
9.35393179e-06 1.00000000e+00
9.37981859e-06 1.00000000e+00
9.40577702e-06 1.00000000e+00
9.43180730e-06 1.00000000e+00
9.45790961e-06 1.00000000e+00
9.48408416e-06 1.00000000e+00
9.51033115e-06 1.00000000e+00
9.53665077e-06 1.00000000e+00
9.56304323e-06 1.00000000e+00
9.58950874e-06 1.00000000e+00
9.61604749e-06 1.00000000e+00
9.64265968e-06 1.00000000e+00
9.66934552e-06 1.00000000e+00
9.69610521e-06 1.00000000e+00
9.72293897e-06 1.00000000e+00
9.74984698e-06 1.00000000e+00
9.77682946e-06 1.00000000e+00
9.80388661e-06 1.00000000e+00
9.83101864e-06 1.00000000e+00
9.85822576e-06 1.00000000e+00
9.88550818e-06 1.00000000e+00
9.91286610e-06 1.00000000e+00
9.94029973e-06 1.00000000e+00
9.96780928e-06 1.00000000e+00
9.99539497e-06 1.00000000e+00
1.00230570e-05 1.00000000e+00
1.00507956e-05 1.00000000e+00
1.00786109e-05 1.00000000e+00
1.01065033e-05 1.00000000e+00
1.01344728e-05 1.00000000e+00
1.01625197e-05 1.00000000e+00
1.01906442e-05 1.00000000e+00
1.02188466e-05 1.00000000e+00
1.02471270e-05 1.00000000e+00
1.02754857e-05 1.00000000e+00
1.03039229e-05 1.00000000e+00
1.03324388e-05 1.00000000e+00
1.03610336e-05 1.00000000e+00
1.03897075e-05 1.00000000e+00
1.04184608e-05 1.00000000e+00
1.04472936e-05 1.00000000e+00
1.04762063e-05 1.00000000e+00
1.05051989e-05 1.00000000e+00
1.05342718e-05 1.00000000e+00
1.05634252e-05 1.00000000e+00
1.05926592e-05 1.00000000e+00
1.06219742e-05 1.00000000e+00
1.06513702e-05 1.00000000e+00
1.06808477e-05 1.00000000e+00
1.07104067e-05 1.00000000e+00
1.07400475e-05 1.00000000e+00
1.07697703e-05 1.00000000e+00
1.07995754e-05 1.00000000e+00
1.08294630e-05 1.00000000e+00
1.08594333e-05 1.00000000e+00
1.08894865e-05 1.00000000e+00
1.09196229e-05 1.00000000e+00
1.09498427e-05 1.00000000e+00
1.09801462e-05 1.00000000e+00
1.10105335e-05 1.00000000e+00
1.10410049e-05 1.00000000e+00
1.10715606e-05 1.00000000e+00
1.11022009e-05 1.00000000e+00
1.11329260e-05 1.00000000e+00
1.11637361e-05 1.00000000e+00
1.11946315e-05 1.00000000e+00
1.12256124e-05 1.00000000e+00
1.12566790e-05 1.00000000e+00
1.12878316e-05 1.00000000e+00
1.13190704e-05 1.00000000e+00
1.13503957e-05 1.00000000e+00
1.13818077e-05 1.00000000e+00
1.14133066e-05 1.00000000e+00
1.14448926e-05 1.00000000e+00
1.14765661e-05 1.00000000e+00
1.15083272e-05 1.00000000e+00
1.15401763e-05 1.00000000e+00
1.15721134e-05 1.00000000e+00
1.16041390e-05 1.00000000e+00
1.16362532e-05 1.00000000e+00
1.16684563e-05 1.00000000e+00
1.17007485e-05 1.00000000e+00
1.17331300e-05 1.00000000e+00
1.17656012e-05 1.00000000e+00
1.17981622e-05 1.00000000e+00
1.18308134e-05 1.00000000e+00
1.18635549e-05 1.00000000e+00
1.18963870e-05 1.00000000e+00
1.19293100e-05 1.00000000e+00
1.19623241e-05 1.00000000e+00
1.19954295e-05 1.00000000e+00
1.20286266e-05 1.00000000e+00
1.20619155e-05 1.00000000e+00
1.20952966e-05 1.00000000e+00
1.21287701e-05 1.00000000e+00
1.21623362e-05 1.00000000e+00
1.21959952e-05 1.00000000e+00
1.22297473e-05 1.00000000e+00
1.22635928e-05 1.00000000e+00
1.22975321e-05 1.00000000e+00
1.23315652e-05 1.00000000e+00
1.23656925e-05 1.00000000e+00
1.23999143e-05 1.00000000e+00
1.24342308e-05 1.00000000e+00
1.24686422e-05 1.00000000e+00
1.25031489e-05 1.00000000e+00
1.25377511e-05 1.00000000e+00
1.25724490e-05 1.00000000e+00
1.26072430e-05 1.00000000e+00
1.26421333e-05 1.00000000e+00
1.26771201e-05 1.00000000e+00
1.27122037e-05 1.00000000e+00
1.27473845e-05 1.00000000e+00
1.27826626e-05 1.00000000e+00
1.28180383e-05 1.00000000e+00
1.28535119e-05 1.00000000e+00
1.28890837e-05 1.00000000e+00
1.29247540e-05 1.00000000e+00
1.29605229e-05 1.00000000e+00
1.29963909e-05 1.00000000e+00
1.30323581e-05 1.00000000e+00
1.30684248e-05 1.00000000e+00
1.31045914e-05 1.00000000e+00
1.31408581e-05 1.00000000e+00
1.31772251e-05 1.00000000e+00
1.32136928e-05 1.00000000e+00
1.32502614e-05 1.00000000e+00
1.32869312e-05 1.00000000e+00
1.33237024e-05 1.00000000e+00
1.33605755e-05 1.00000000e+00
1.33975506e-05 1.00000000e+00
1.34346280e-05 1.00000000e+00
1.34718080e-05 1.00000000e+00
1.35090909e-05 1.00000000e+00
1.35464770e-05 1.00000000e+00
1.35839666e-05 1.00000000e+00
1.36215599e-05 1.00000000e+00
1.36592573e-05 1.00000000e+00
1.36970590e-05 1.00000000e+00
1.37349653e-05 1.00000000e+00
1.37729765e-05 1.00000000e+00
1.38110929e-05 1.00000000e+00
1.38493148e-05 1.00000000e+00
1.38876424e-05 1.00000000e+00
1.39260762e-05 1.00000000e+00
1.39646163e-05 1.00000000e+00
1.40032630e-05 1.00000000e+00
1.40420167e-05 1.00000000e+00
1.40808777e-05 1.00000000e+00
1.41198462e-05 1.00000000e+00
1.41589225e-05 1.00000000e+00
1.41981070e-05 1.00000000e+00
1.42374000e-05 1.00000000e+00
1.42768017e-05 1.00000000e+00
1.43163124e-05 1.00000000e+00
1.43559325e-05 1.00000000e+00
1.43956622e-05 1.00000000e+00
1.44355018e-05 1.00000000e+00
1.44754518e-05 1.00000000e+00
1.45155122e-05 1.00000000e+00
1.45556836e-05 1.00000000e+00
1.45959661e-05 1.00000000e+00
1.46363601e-05 1.00000000e+00
1.46768659e-05 1.00000000e+00
1.47174838e-05 1.00000000e+00
1.47582141e-05 1.00000000e+00
1.47990571e-05 1.00000000e+00
1.48400132e-05 1.00000000e+00
1.48810826e-05 1.00000000e+00
1.49222656e-05 1.00000000e+00
1.49635627e-05 1.00000000e+00
1.50049740e-05 1.00000000e+00
1.50464999e-05 1.00000000e+00
1.50881408e-05 1.00000000e+00
1.51298969e-05 1.00000000e+00
1.51717685e-05 1.00000000e+00
1.52137560e-05 1.00000000e+00
1.52558597e-05 1.00000000e+00
1.52980800e-05 1.00000000e+00
1.53404171e-05 1.00000000e+00
1.53828713e-05 1.00000000e+00
1.54254431e-05 1.00000000e+00
1.54681326e-05 1.00000000e+00
1.55109403e-05 1.00000000e+00
1.55538665e-05 1.00000000e+00
1.55969115e-05 1.00000000e+00
1.56400756e-05 1.00000000e+00
1.56833591e-05 1.00000000e+00
1.57267625e-05 1.00000000e+00
1.57702859e-05 1.00000000e+00
1.58139299e-05 1.00000000e+00
1.58576945e-05 1.00000000e+00
1.59015804e-05 1.00000000e+00
1.59455876e-05 1.00000000e+00
1.59897167e-05 1.00000000e+00
1.60339678e-05 1.00000000e+00
1.60783415e-05 1.00000000e+00
1.61228379e-05 1.00000000e+00
1.61674575e-05 1.00000000e+00
1.62122006e-05 1.00000000e+00
1.62570675e-05 1.00000000e+00
1.63020585e-05 1.00000000e+00
1.63471741e-05 1.00000000e+00
1.63924146e-05 1.00000000e+00
1.64377802e-05 1.00000000e+00
1.64832714e-05 1.00000000e+00
1.65288885e-05 1.00000000e+00
1.65746318e-05 1.00000000e+00
1.66205017e-05 1.00000000e+00
1.66664986e-05 1.00000000e+00
1.67126227e-05 1.00000000e+00
1.67588745e-05 1.00000000e+00
1.68052543e-05 1.00000000e+00
1.68517625e-05 1.00000000e+00
1.68983993e-05 1.00000000e+00
1.69451653e-05 1.00000000e+00
1.69920606e-05 1.00000000e+00
1.70390858e-05 1.00000000e+00
1.70862411e-05 1.00000000e+00
1.71335268e-05 1.00000000e+00
1.71809435e-05 1.00000000e+00
1.72284914e-05 1.00000000e+00
1.72761708e-05 1.00000000e+00
1.73239822e-05 1.00000000e+00
1.73719260e-05 1.00000000e+00
1.74200024e-05 1.00000000e+00
1.74682118e-05 1.00000000e+00
1.75165547e-05 1.00000000e+00
1.75650314e-05 1.00000000e+00
1.76136422e-05 1.00000000e+00
1.76623876e-05 1.00000000e+00
1.77112678e-05 1.00000000e+00
1.77602833e-05 1.00000000e+00
1.78094345e-05 1.00000000e+00
1.78587217e-05 1.00000000e+00
1.79081453e-05 1.00000000e+00
1.79577057e-05 1.00000000e+00
1.80074033e-05 1.00000000e+00
1.80572383e-05 1.00000000e+00
1.81072113e-05 1.00000000e+00
1.81573226e-05 1.00000000e+00
1.82075726e-05 1.00000000e+00
1.82579616e-05 1.00000000e+00
1.83084901e-05 1.00000000e+00
1.83591585e-05 1.00000000e+00
1.84099670e-05 1.00000000e+00
1.84609162e-05 1.00000000e+00
1.85120064e-05 1.00000000e+00
1.85632379e-05 1.00000000e+00
1.86146113e-05 1.00000000e+00
1.86661268e-05 1.00000000e+00
1.87177848e-05 1.00000000e+00
1.87695859e-05 1.00000000e+00
1.88215303e-05 1.00000000e+00
1.88736184e-05 1.00000000e+00
1.89258508e-05 1.00000000e+00
1.89782276e-05 1.00000000e+00
1.90307494e-05 1.00000000e+00
1.90834166e-05 1.00000000e+00
1.91362295e-05 1.00000000e+00
1.91891886e-05 1.00000000e+00
1.92422942e-05 1.00000000e+00
1.92955469e-05 1.00000000e+00
1.93489468e-05 1.00000000e+00
1.94024946e-05 1.00000000e+00
1.94561906e-05 1.00000000e+00
1.95100351e-05 1.00000000e+00
1.95640287e-05 1.00000000e+00
1.96181717e-05 1.00000000e+00
1.96724646e-05 1.00000000e+00
1.97269077e-05 1.00000000e+00
1.97815014e-05 1.00000000e+00
1.98362463e-05 1.00000000e+00
1.98911426e-05 1.00000000e+00
1.99461909e-05 1.00000000e+00
2.00013916e-05 1.00000000e+00
2.00567450e-05 1.00000000e+00
2.01122515e-05 1.00000000e+00
2.01679117e-05 1.00000000e+00
2.02237260e-05 1.00000000e+00
2.02796947e-05 1.00000000e+00
2.03358183e-05 1.00000000e+00
2.03920972e-05 1.00000000e+00
2.04485319e-05 1.00000000e+00
2.05051227e-05 1.00000000e+00
2.05618702e-05 1.00000000e+00
2.06187747e-05 1.00000000e+00
2.06758367e-05 1.00000000e+00
2.07330566e-05 1.00000000e+00
2.07904348e-05 1.00000000e+00
2.08479719e-05 1.00000000e+00
2.09056682e-05 1.00000000e+00
2.09635241e-05 1.00000000e+00
2.10215402e-05 1.00000000e+00
2.10797168e-05 1.00000000e+00
2.11380545e-05 1.00000000e+00
2.11965536e-05 1.00000000e+00
2.12552146e-05 1.00000000e+00
2.13140379e-05 1.00000000e+00
2.13730240e-05 1.00000000e+00
2.14321733e-05 1.00000000e+00
2.14914864e-05 1.00000000e+00
2.15509636e-05 1.00000000e+00
2.16106054e-05 1.00000000e+00
2.16704123e-05 1.00000000e+00
2.17303846e-05 1.00000000e+00
2.17905230e-05 1.00000000e+00
2.18508278e-05 1.00000000e+00
2.19112994e-05 1.00000000e+00
2.19719384e-05 1.00000000e+00
2.20327453e-05 1.00000000e+00
2.20937204e-05 1.00000000e+00
2.21548643e-05 1.00000000e+00
2.22161774e-05 1.00000000e+00
2.22776601e-05 1.00000000e+00
2.23393130e-05 1.00000000e+00
2.24011366e-05 1.00000000e+00
2.24631312e-05 1.00000000e+00
2.25252974e-05 1.00000000e+00
2.25876357e-05 1.00000000e+00
2.26501464e-05 1.00000000e+00
2.27128302e-05 1.00000000e+00
2.27756874e-05 1.00000000e+00
2.28387186e-05 1.00000000e+00
2.29019243e-05 1.00000000e+00
2.29653048e-05 1.00000000e+00
2.30288608e-05 1.00000000e+00
2.30925926e-05 1.00000000e+00
2.31565009e-05 1.00000000e+00
2.32205860e-05 1.00000000e+00
2.32848484e-05 1.00000000e+00
2.33492887e-05 1.00000000e+00
2.34139073e-05 1.00000000e+00
2.34787048e-05 1.00000000e+00
2.35436815e-05 1.00000000e+00
2.36088382e-05 1.00000000e+00
2.36741751e-05 1.00000000e+00
2.37396928e-05 1.00000000e+00
2.38053919e-05 1.00000000e+00
2.38712728e-05 1.00000000e+00
2.39373360e-05 1.00000000e+00
2.40035820e-05 1.00000000e+00
2.40700114e-05 1.00000000e+00
2.41366246e-05 1.00000000e+00
2.42034221e-05 1.00000000e+00
2.42704045e-05 1.00000000e+00
2.43375723e-05 1.00000000e+00
2.44049260e-05 1.00000000e+00
2.44724661e-05 1.00000000e+00
2.45401931e-05 1.00000000e+00
2.46081075e-05 1.00000000e+00
2.46762099e-05 1.00000000e+00
2.47445007e-05 1.00000000e+00
2.48129806e-05 1.00000000e+00
2.48816499e-05 1.00000000e+00
2.49505093e-05 1.00000000e+00
2.50195593e-05 1.00000000e+00
2.50888004e-05 1.00000000e+00
2.51582331e-05 1.00000000e+00
2.52278579e-05 1.00000000e+00
2.52976754e-05 1.00000000e+00
2.53676862e-05 1.00000000e+00
2.54378907e-05 1.00000000e+00
2.55082894e-05 1.00000000e+00
2.55788831e-05 1.00000000e+00
2.56496720e-05 1.00000000e+00
2.57206569e-05 1.00000000e+00
2.57918382e-05 1.00000000e+00
2.58632166e-05 1.00000000e+00
2.59347924e-05 1.00000000e+00
2.60065664e-05 1.00000000e+00
2.60785390e-05 1.00000000e+00
2.61507107e-05 1.00000000e+00
2.62230822e-05 1.00000000e+00
2.62956540e-05 1.00000000e+00
2.63684266e-05 1.00000000e+00
2.64414007e-05 1.00000000e+00
2.65145766e-05 1.00000000e+00
2.65879551e-05 1.00000000e+00
2.66615367e-05 1.00000000e+00
2.67353219e-05 1.00000000e+00
2.68093113e-05 1.00000000e+00
2.68835054e-05 1.00000000e+00
2.69579049e-05 1.00000000e+00
2.70325103e-05 1.00000000e+00
2.71073222e-05 1.00000000e+00
2.71823411e-05 1.00000000e+00
2.72575676e-05 1.00000000e+00
2.73330023e-05 1.00000000e+00
2.74086457e-05 1.00000000e+00
2.74844985e-05 1.00000000e+00
2.75605613e-05 1.00000000e+00
2.76368345e-05 1.00000000e+00
2.77133188e-05 1.00000000e+00
2.77900148e-05 1.00000000e+00
2.78669230e-05 1.00000000e+00
2.79440441e-05 1.00000000e+00
2.80213786e-05 1.00000000e+00
2.80989271e-05 1.00000000e+00
2.81766903e-05 1.00000000e+00
2.82546686e-05 1.00000000e+00
2.83328628e-05 1.00000000e+00
2.84112733e-05 1.00000000e+00
2.84899009e-05 1.00000000e+00
2.85687460e-05 1.00000000e+00
2.86478094e-05 1.00000000e+00
2.87270915e-05 1.00000000e+00
2.88065931e-05 1.00000000e+00
2.88863147e-05 1.00000000e+00
2.89662569e-05 1.00000000e+00
2.90464204e-05 1.00000000e+00
2.91268057e-05 1.00000000e+00
2.92074135e-05 1.00000000e+00
2.92882443e-05 1.00000000e+00
2.93692989e-05 1.00000000e+00
2.94505777e-05 1.00000000e+00
2.95320815e-05 1.00000000e+00
2.96138109e-05 1.00000000e+00
2.96957664e-05 1.00000000e+00
2.97779488e-05 1.00000000e+00
2.98603586e-05 1.00000000e+00
2.99429965e-05 1.00000000e+00
3.00258630e-05 1.00000000e+00
3.01089589e-05 1.00000000e+00
3.01922848e-05 1.00000000e+00
3.02758412e-05 1.00000000e+00
3.03596289e-05 1.00000000e+00
3.04436485e-05 1.00000000e+00
3.05279006e-05 1.00000000e+00
3.06123859e-05 1.00000000e+00
3.06971050e-05 1.00000000e+00
3.07820585e-05 1.00000000e+00
3.08672472e-05 1.00000000e+00
3.09526716e-05 1.00000000e+00
3.10383324e-05 1.00000000e+00
3.11242303e-05 1.00000000e+00
3.12103659e-05 1.00000000e+00
3.12967398e-05 1.00000000e+00
3.13833529e-05 1.00000000e+00
3.14702056e-05 1.00000000e+00
3.15572987e-05 1.00000000e+00
3.16446328e-05 1.00000000e+00
3.17322086e-05 1.00000000e+00
3.18200267e-05 1.00000000e+00
3.19080879e-05 1.00000000e+00
3.19963928e-05 1.00000000e+00
3.20849421e-05 1.00000000e+00
3.21737365e-05 1.00000000e+00
3.22627766e-05 1.00000000e+00
3.23520631e-05 1.00000000e+00
3.24415967e-05 1.00000000e+00
3.25313780e-05 1.00000000e+00
3.26214079e-05 1.00000000e+00
3.27116869e-05 1.00000000e+00
3.28022157e-05 1.00000000e+00
3.28929951e-05 1.00000000e+00
3.29840257e-05 1.00000000e+00
3.30753083e-05 1.00000000e+00
3.31668434e-05 1.00000000e+00
3.32586319e-05 1.00000000e+00
3.33506744e-05 1.00000000e+00
3.34429717e-05 1.00000000e+00
3.35355243e-05 1.00000000e+00
3.36283331e-05 1.00000000e+00
3.37213988e-05 1.00000000e+00
3.38147220e-05 1.00000000e+00
3.39083035e-05 1.00000000e+00
3.40021439e-05 1.00000000e+00
3.40962441e-05 1.00000000e+00
3.41906047e-05 1.00000000e+00
3.42852264e-05 1.00000000e+00
3.43801100e-05 1.00000000e+00
3.44752561e-05 1.00000000e+00
3.45706656e-05 1.00000000e+00
3.46663392e-05 1.00000000e+00
3.47622775e-05 1.00000000e+00
3.48584813e-05 1.00000000e+00
3.49549513e-05 1.00000000e+00
3.50516884e-05 1.00000000e+00
3.51486931e-05 1.00000000e+00
3.52459663e-05 1.00000000e+00
3.53435087e-05 1.00000000e+00
3.54413211e-05 1.00000000e+00
3.55394041e-05 1.00000000e+00
3.56377586e-05 1.00000000e+00
3.57363853e-05 1.00000000e+00
3.58352849e-05 1.00000000e+00
3.59344583e-05 1.00000000e+00
3.60339061e-05 1.00000000e+00
3.61336291e-05 1.00000000e+00
3.62336281e-05 1.00000000e+00
3.63339038e-05 1.00000000e+00
3.64344571e-05 1.00000000e+00
3.65352886e-05 1.00000000e+00
3.66363992e-05 1.00000000e+00
3.67377896e-05 1.00000000e+00
3.68394606e-05 1.00000000e+00
3.69414130e-05 1.00000000e+00
3.70436475e-05 1.00000000e+00
3.71461649e-05 1.00000000e+00
3.72489661e-05 1.00000000e+00
3.73520518e-05 1.00000000e+00
3.74554227e-05 1.00000000e+00
3.75590798e-05 1.00000000e+00
3.76630237e-05 1.00000000e+00
3.77672552e-05 1.00000000e+00
3.78717752e-05 1.00000000e+00
3.79765845e-05 1.00000000e+00
3.80816838e-05 1.00000000e+00
3.81870740e-05 1.00000000e+00
3.82927559e-05 1.00000000e+00
3.83987302e-05 1.00000000e+00
3.85049978e-05 1.00000000e+00
3.86115596e-05 1.00000000e+00
3.87184162e-05 1.00000000e+00
3.88255685e-05 1.00000000e+00
3.89330174e-05 1.00000000e+00
3.90407636e-05 1.00000000e+00
3.91488080e-05 1.00000000e+00
3.92571515e-05 1.00000000e+00
3.93657948e-05 1.00000000e+00
3.94747387e-05 1.00000000e+00
3.95839841e-05 1.00000000e+00
3.96935319e-05 1.00000000e+00
3.98033829e-05 1.00000000e+00
3.99135378e-05 1.00000000e+00
4.00239976e-05 1.00000000e+00
4.01347631e-05 1.00000000e+00
4.02458352e-05 1.00000000e+00
4.03572146e-05 1.00000000e+00
4.04689023e-05 1.00000000e+00
4.05808990e-05 1.00000000e+00
4.06932058e-05 1.00000000e+00
4.08058233e-05 1.00000000e+00
4.09187525e-05 1.00000000e+00
4.10319942e-05 1.00000000e+00
4.11455493e-05 1.00000000e+00
4.12594187e-05 1.00000000e+00
4.13736032e-05 1.00000000e+00
4.14881037e-05 1.00000000e+00
4.16029211e-05 1.00000000e+00
4.17180562e-05 1.00000000e+00
4.18335100e-05 1.00000000e+00
4.19492833e-05 1.00000000e+00
4.20653769e-05 1.00000000e+00
4.21817919e-05 1.00000000e+00
4.22985291e-05 1.00000000e+00
4.24155893e-05 1.00000000e+00
4.25329735e-05 1.00000000e+00
4.26506825e-05 1.00000000e+00
4.27687173e-05 1.00000000e+00
4.28870787e-05 1.00000000e+00
4.30057678e-05 1.00000000e+00
4.31247852e-05 1.00000000e+00
4.32441321e-05 1.00000000e+00
4.33638093e-05 1.00000000e+00
4.34838176e-05 1.00000000e+00
4.36041581e-05 1.00000000e+00
4.37248316e-05 1.00000000e+00
4.38458391e-05 1.00000000e+00
4.39671814e-05 1.00000000e+00
4.40888596e-05 1.00000000e+00
4.42108745e-05 1.00000000e+00
4.43332271e-05 1.00000000e+00
4.44559183e-05 1.00000000e+00
4.45789491e-05 1.00000000e+00
4.47023203e-05 1.00000000e+00
4.48260330e-05 1.00000000e+00
4.49500880e-05 1.00000000e+00
4.50744863e-05 1.00000000e+00
4.51992289e-05 1.00000000e+00
4.53243168e-05 1.00000000e+00
4.54497508e-05 1.00000000e+00
4.55755319e-05 1.00000000e+00
4.57016612e-05 1.00000000e+00
4.58281395e-05 1.00000000e+00
4.59549678e-05 1.00000000e+00
4.60821472e-05 1.00000000e+00
4.62096785e-05 1.00000000e+00
4.63375627e-05 1.00000000e+00
4.64658008e-05 1.00000000e+00
4.65943939e-05 1.00000000e+00
4.67233428e-05 1.00000000e+00
4.68526486e-05 1.00000000e+00
4.69823122e-05 1.00000000e+00
4.71123347e-05 1.00000000e+00
4.72427170e-05 1.00000000e+00
4.73734602e-05 1.00000000e+00
4.75045652e-05 1.00000000e+00
4.76360330e-05 1.00000000e+00
4.77678646e-05 1.00000000e+00
4.79000611e-05 1.00000000e+00
4.80326234e-05 1.00000000e+00
4.81655526e-05 1.00000000e+00
4.82988497e-05 1.00000000e+00
4.84325156e-05 1.00000000e+00
4.85665515e-05 1.00000000e+00
4.87009584e-05 1.00000000e+00
4.88357371e-05 1.00000000e+00
4.89708889e-05 1.00000000e+00
4.91064148e-05 1.00000000e+00
4.92423156e-05 1.00000000e+00
4.93785926e-05 1.00000000e+00
4.95152468e-05 1.00000000e+00
4.96522791e-05 1.00000000e+00
4.97896906e-05 1.00000000e+00
4.99274825e-05 1.00000000e+00
5.00656557e-05 1.00000000e+00
5.02042112e-05 1.00000000e+00
5.03431502e-05 1.00000000e+00
5.04824738e-05 1.00000000e+00
5.06221828e-05 1.00000000e+00
5.07622786e-05 1.00000000e+00
5.09027620e-05 1.00000000e+00
5.10436343e-05 1.00000000e+00
5.11848964e-05 1.00000000e+00
5.13265494e-05 1.00000000e+00
5.14685945e-05 1.00000000e+00
5.16110326e-05 1.00000000e+00
5.17538650e-05 1.00000000e+00
5.18970926e-05 1.00000000e+00
5.20407167e-05 1.00000000e+00
5.21847382e-05 1.00000000e+00
5.23291582e-05 1.00000000e+00
5.24739780e-05 1.00000000e+00
5.26191985e-05 1.00000000e+00
5.27648210e-05 1.00000000e+00
5.29108464e-05 1.00000000e+00
5.30572760e-05 1.00000000e+00
5.32041108e-05 1.00000000e+00
5.33513519e-05 1.00000000e+00
5.34990006e-05 1.00000000e+00
5.36470579e-05 1.00000000e+00
5.37955249e-05 1.00000000e+00
5.39444028e-05 1.00000000e+00
5.40936927e-05 1.00000000e+00
5.42433957e-05 1.00000000e+00
5.43935131e-05 1.00000000e+00
5.45440459e-05 1.00000000e+00
5.46949953e-05 1.00000000e+00
5.48463625e-05 1.00000000e+00
5.49981485e-05 1.00000000e+00
5.51503547e-05 1.00000000e+00
5.53029820e-05 1.00000000e+00
5.54560318e-05 1.00000000e+00
5.56095051e-05 1.00000000e+00
5.57634031e-05 1.00000000e+00
5.59177271e-05 1.00000000e+00
5.60724781e-05 1.00000000e+00
5.62276574e-05 1.00000000e+00
5.63832662e-05 1.00000000e+00
5.65393056e-05 1.00000000e+00
5.66957768e-05 1.00000000e+00
5.68526811e-05 1.00000000e+00
5.70100196e-05 1.00000000e+00
5.71677935e-05 1.00000000e+00
5.73260041e-05 1.00000000e+00
5.74846525e-05 1.00000000e+00
5.76437400e-05 1.00000000e+00
5.78032677e-05 1.00000000e+00
5.79632369e-05 1.00000000e+00
5.81236489e-05 1.00000000e+00
5.82845048e-05 1.00000000e+00
5.84458058e-05 1.00000000e+00
5.86075532e-05 1.00000000e+00
5.87697483e-05 1.00000000e+00
5.89323922e-05 1.00000000e+00
5.90954863e-05 1.00000000e+00
5.92590317e-05 1.00000000e+00
5.94230297e-05 1.00000000e+00
5.95874816e-05 1.00000000e+00
5.97523886e-05 1.00000000e+00
5.99177520e-05 1.00000000e+00
6.00835730e-05 1.00000000e+00
6.02498529e-05 1.00000000e+00
6.04165930e-05 1.00000000e+00
6.05837946e-05 1.00000000e+00
6.07514589e-05 1.00000000e+00
6.09195871e-05 1.00000000e+00
6.10881807e-05 1.00000000e+00
6.12572409e-05 1.00000000e+00
6.14267689e-05 1.00000000e+00
6.15967661e-05 1.00000000e+00
6.17672337e-05 1.00000000e+00
6.19381731e-05 1.00000000e+00
6.21095856e-05 1.00000000e+00
6.22814725e-05 1.00000000e+00
6.24538350e-05 1.00000000e+00
6.26266746e-05 1.00000000e+00
6.27999925e-05 1.00000000e+00
6.29737901e-05 1.00000000e+00
6.31480686e-05 1.00000000e+00
6.33228294e-05 1.00000000e+00
6.34980739e-05 1.00000000e+00
6.36738034e-05 1.00000000e+00
6.38500192e-05 1.00000000e+00
6.40267227e-05 1.00000000e+00
6.42039152e-05 1.00000000e+00
6.43815981e-05 1.00000000e+00
6.45597727e-05 1.00000000e+00
6.47384404e-05 1.00000000e+00
6.49176025e-05 1.00000000e+00
6.50972605e-05 1.00000000e+00
6.52774157e-05 1.00000000e+00
6.54580695e-05 1.00000000e+00
6.56392232e-05 1.00000000e+00
6.58208782e-05 1.00000000e+00
6.60030360e-05 1.00000000e+00
6.61856979e-05 1.00000000e+00
6.63688653e-05 1.00000000e+00
6.65525397e-05 1.00000000e+00
6.67367223e-05 1.00000000e+00
6.69214147e-05 1.00000000e+00
6.71066182e-05 1.00000000e+00
6.72923342e-05 1.00000000e+00
6.74785642e-05 1.00000000e+00
6.76653096e-05 1.00000000e+00
6.78525718e-05 1.00000000e+00
6.80403522e-05 1.00000000e+00
6.82286524e-05 1.00000000e+00
6.84174736e-05 1.00000000e+00
6.86068174e-05 1.00000000e+00
6.87966852e-05 1.00000000e+00
6.89870785e-05 1.00000000e+00
6.91779987e-05 1.00000000e+00
6.93694472e-05 1.00000000e+00
6.95614256e-05 1.00000000e+00
6.97539352e-05 1.00000000e+00
6.99469777e-05 1.00000000e+00
7.01405543e-05 1.00000000e+00
7.03346667e-05 1.00000000e+00
7.05293163e-05 1.00000000e+00
7.07245046e-05 1.00000000e+00
7.09202330e-05 1.00000000e+00
7.11165032e-05 1.00000000e+00
7.13133165e-05 1.00000000e+00
7.15106745e-05 1.00000000e+00
7.17085786e-05 1.00000000e+00
7.19070305e-05 1.00000000e+00
7.21060316e-05 1.00000000e+00
7.23055834e-05 1.00000000e+00
7.25056874e-05 1.00000000e+00
7.27063453e-05 1.00000000e+00
7.29075584e-05 1.00000000e+00
